time,Adresse,I1,U_DC,P_DC,T1,T2,I_SUM,weather_GHI,weather_DNI,weather_DHI,weather_Air_Temp,weather_RH,weather_Pressure,weather_Wind_speed,weather_wind_dir,weather_wind_gust,weather_Rain,weather_dayofyear,weather_Dangle,weather_Alpha,weather_GTI
2024-09-08 13:40,122,7.635,222.511,1708.709,49.724,0,7.635,731.134,182.654,561.482,26.739,61.866,962.181,2.999,304.38,3.834,0,252,4.612,62.612,820.765
2024-09-08 13:50,122,7.028,219.638,1546.526,50.74,0,7.028,703.729,129.381,584.846,27.307,60.217,962.137,2.928,270.52,3.469,0,252,4.612,62.612,790.001
2024-09-08 14:00,122,7.413,218.848,1627.559,52.381,0,7.413,809.758,229.505,598.99,27.396,58.408,962.076,3.393,287.37,4.359,0,252,4.612,62.612,909.027
2024-09-08 14:10,122,7.848,220.748,1741.459,53.453,0,7.848,739.071,173.818,581.379,27.32,58.093,962.016,3.417,309.81,4.099,0,252,4.612,62.612,829.675
2024-09-08 14:20,122,6.386,219.449,1404.407,49.696,0,6.386,632.006,82.501,558.771,27.903,57.076,961.995,2.952,292.71,3.659,0,252,4.612,62.612,709.485
2024-09-08 14:30,122,7.982,218.106,1748.912,52.037,0,7.982,781.202,265.973,544.09,28.257,56.395,961.929,2.659,265.31,3.424,0,252,4.612,62.612,876.971
2024-09-08 14:40,122,5.232,218.869,1146.899,48.726,0,5.232,539.366,52.429,493.946,27.982,56.515,961.95,3.3,265.79,3.979,0,252,4.612,62.612,605.488
2024-09-08 14:50,122,5.389,220.552,1189.385,46.575,0,5.389,507.43,29.253,482.896,27.824,57.163,961.894,2.573,284.92,3.174,0,252,4.612,62.612,569.637
2024-09-08 15:00,122,5.269,220.457,1162.032,46.071,0,5.269,565.59,47.008,526.503,27.961,57.129,961.846,2.667,257.34,3.484,0,252,4.612,62.612,634.926
2024-09-08 15:10,122,6.487,220.391,1432.52,48.198,0,6.487,666.95,250.111,458.705,28.153,55.58,961.718,2.359,303.21,2.904,0,252,4.612,62.612,748.713
2024-09-08 15:20,122,4.835,217.931,1054.372,48.819,0,4.835,562.073,197.541,401.488,28.398,55.553,961.594,2.939,256.33,3.709,0,252,4.612,62.612,630.978
2024-09-08 15:30,122,4.248,221.197,943.339,43.926,0,4.248,386.729,32.624,361.617,28.369,55.224,961.693,2.793,270.22,3.524,0,252,4.612,62.612,434.139
2024-09-08 15:40,122,5.776,222.505,1287.265,43.734,0,5.776,617.217,321.331,369.919,28.098,55.327,961.658,3.868,305.33,4.549,0,252,4.612,62.612,692.883
2024-09-08 15:50,122,4.932,219.024,1079.902,47.205,0,4.932,525.422,175.445,392.484,28.195,54.998,961.696,3.183,282.82,4.004,0,252,4.612,62.612,589.835
2024-09-08 16:00,122,5.514,221.63,1223.699,45.53,0,5.514,537.216,207.299,386.216,28.608,53.914,961.729,2.958,270.49,3.499,0,252,4.612,62.612,603.075
2024-09-08 16:10,122,6.129,220.549,1353.921,44.998,0,6.129,548.96,272.004,358.466,28.355,54.656,961.723,3.724,278.92,4.664,0,252,4.612,62.612,616.258
2024-09-08 16:20,122,3.643,221.466,808.559,43.497,0,3.643,427.732,167.489,313.595,28.466,54.757,961.645,3.13,264.12,3.969,0,252,4.612,62.612,480.169
2024-09-08 16:30,122,5.48,223.884,1227.124,42.546,0,5.48,458.312,267.421,285.283,28.332,55.16,961.627,2.514,270.04,2.959,0,252,4.612,62.612,514.497
2024-09-08 16:40,122,4.81,221.456,1066.443,45.118,0,4.81,495.781,420.434,233.411,28.817,54.125,961.58,3.176,281.31,3.909,0,252,4.612,62.612,556.559
2024-09-08 16:50,122,2.463,221.157,545.027,40.061,0,2.463,262.922,23.476,249.333,28.45,55.055,961.603,2.357,269.39,2.899,0,252,4.612,62.612,295.154
2024-09-08 17:00,122,1.569,221.204,346.743,35.773,0,1.569,169.419,0.258,168.749,28.285,55.699,961.612,3.106,269.78,3.724,0,252,4.612,62.612,190.188
2024-09-08 17:10,122,1.633,222.727,363.882,33.604,0,1.633,167.126,3.517,164.254,28.18,55.874,961.618,2.727,301.57,3.579,0,252,4.612,62.612,187.614
2024-09-08 17:20,122,3.839,226.11,869.027,35.755,0,3.839,385.855,264.113,256.076,28.381,55.366,961.593,2.524,264.05,3.234,0,252,4.612,62.612,433.157
2024-09-08 17:30,122,3.223,223.649,723.356,38.408,0,3.223,373.338,317.531,228.838,28.753,54.329,961.593,3.567,267.78,4.544,0,252,4.612,62.612,419.106
2024-09-08 17:40,122,1.434,219.067,315.962,35.751,0,1.434,177.112,104.294,131.242,28.535,54.587,961.605,2.768,270.32,3.439,0,252,4.612,62.612,198.824
2024-09-08 17:50,122,2.816,225.836,636.469,35.418,0,2.816,341.853,462.021,161.14,28.464,54.54,961.625,3.142,282.92,3.839,0,252,4.612,62.612,383.761
2024-09-08 18:00,122,1.397,221.409,310.593,33.991,0,1.397,181.192,184.473,114.164,28.311,54.764,961.62,3.148,295.51,3.849,0,252,4.612,62.612,203.404
2024-09-08 18:10,122,1.474,224.996,332.035,32.595,0,1.474,175.301,199.566,109.653,28.091,55.76,961.666,3.828,277.27,4.849,0,252,4.612,62.612,196.791
2024-09-08 18:20,122,0.904,223.842,202.348,30.828,0,0.904,137.219,118.907,101.704,27.778,56.532,961.738,3.144,271.41,3.689,0,252,4.612,62.612,154.041
2024-09-08 18:30,122,0.788,223.281,176.013,29.717,0,0.788,115.5,74.822,96.151,27.713,56.638,961.776,2.898,282.21,3.604,0,252,4.612,62.612,129.659
2024-09-08 18:40,122,0.758,220.832,167.273,29.246,0,0.758,136.577,190.214,94.759,27.806,56.53,961.796,2.622,275.3,3.204,0,252,4.612,62.612,153.32
2024-09-08 18:50,122,0.453,213.541,96.531,28.317,0,0.453,61.644,23.811,55.938,27.629,56.745,961.789,3.38,288.74,4.154,0,252,4.612,62.612,69.201
2024-09-08 19:00,122,0.342,211.074,71.774,27.115,0,0.342,36.999,0,35.893,27.189,57.806,961.848,2.898,285.07,3.564,0,252,4.612,62.612,41.535
2024-09-08 19:10,122,0.236,207.879,49.147,26.395,0,0.236,24.824,0,24.015,27.093,57.682,961.937,3.42,304.62,4.389,0,252,4.612,62.612,27.867
2024-09-08 19:20,122,0.149,201.799,29.803,25.749,0,0.149,12.592,0,12.051,26.713,58.858,961.999,3.558,332.52,4.419,0,252,4.612,62.612,14.136
2024-09-08 19:30,122,0.078,196.205,14.974,25.129,0,0.078,4.085,0,3.6,26.171,60.322,961.995,4.12,337.23,4.834,0,252,4.612,62.612,4.585
2024-09-08 19:40,122,0.023,106.74,3.083,24.636,0,0.023,0.069,0,0,25.712,61.274,962.022,4.968,341.63,5.964,0,252,4.612,62.612,0.078
2024-09-08 19:50,122,0,31.277,0,24.1,0,0,0,0,0,25.086,62.449,962.171,5.524,342.12,6.619,0,252,4.612,62.612,0
2024-09-08 20:00,122,0,28.964,0,23.513,0,0,0,0,0,24.567,63.464,962.32,5.643,340.64,6.729,0,252,4.612,62.612,0
2024-09-08 20:10,122,0,20.877,0,23.139,0,0,0,0,0,24.207,64.3,962.496,5.767,311.955,7.089,0,252,4.612,62.612,0
2024-09-08 20:20,122,0,6.626,0,22.821,0,0,0,0,0,23.754,65.116,962.631,6.148,347.97,7.179,0,252,4.612,62.612,0
2024-09-08 20:30,122,0,1.048,0,22.449,0,0,0,0,0,23.363,66.129,962.833,6.007,349.58,7.218,0,252,4.612,62.612,0
2024-09-08 20:40,122,0,0.309,0,22.183,0,0,0,0,0,22.981,67.102,962.962,6.599,280.82,7.728,0,252,4.612,62.612,0
2024-09-08 20:50,122,0,0.29,0,21.821,0,0,0,0,0,22.618,68.085,963.122,6.898,351.57,8.072,0,252,4.612,62.612,0
2024-09-08 21:00,122,0,0.29,0,21.533,0,0,0,0,0,22.308,69.126,963.354,6.857,317.695,7.722,0,252,4.612,62.612,0
2024-09-08 21:10,122,0,0.27,0,21.297,0,0,0,0,0,22.011,70.156,963.533,6.467,180.346,7.552,0,252,4.612,62.612,0
2024-09-08 21:20,122,0,0.278,0,21.051,0,0,0,0,0,21.708,71.116,963.641,6.408,284.73,7.324,0,252,4.612,62.612,0
2024-09-08 21:30,122,0,0.253,0,20.799,0,0,0,0,0,21.533,71.662,963.782,6.37,285.854,7.109,0,252,4.612,62.612,0
2024-09-08 21:40,122,0,0.241,0,20.594,0,0,0,0,0,21.286,72.503,964.001,6.232,249.836,7.099,0,252,4.612,62.612,0
2024-09-08 21:50,122,0,0.243,0,20.322,0,0,0,0,0,21.068,73.509,964.135,6.159,284.948,7.049,0,252,4.612,62.612,0
2024-09-08 22:00,122,0,0.221,0,20.141,0,0,0,0,0,20.847,74.203,964.183,5.908,320.229,6.794,0,252,4.612,62.612,0
2024-09-08 22:10,122,0,0.214,0,19.973,0,0,0,0,0,20.608,74.721,964.08,6.11,180.006,6.974,0,252,4.612,62.612,0
2024-09-08 22:20,122,0,0.184,0,19.723,0,0,0,0,0,20.374,75.343,964.122,6.377,283.288,7.249,0,252,4.612,62.612,0
2024-09-08 22:30,122,0,0.175,0,19.451,0,0,0,0,0,20.173,76.094,964.21,6.408,352.19,7.039,0,252,4.612,62.612,0
2024-09-08 22:40,122,0,0.181,0,19.29,0,0,0,0,0,19.979,76.766,964.259,6.503,318.578,7.254,0,252,4.612,62.612,0
2024-09-08 22:50,122,0,0.196,0,19.096,0,0,0,0,0,19.839,77.292,964.297,5.683,352.27,6.359,0,252,4.612,62.612,0
2024-09-08 23:00,122,0,0.197,0,18.971,0,0,0,0,0,19.726,77.689,964.262,5.582,354.46,6.409,0,252,4.612,62.612,0
2024-09-08 23:10,122,0,0.199,0,18.919,0,0,0,0,0,19.588,78.309,964.308,5.876,283.262,6.764,0,252,4.612,62.612,0
2024-09-08 23:20,122,0,0.239,0,18.741,0,0,0,0,0,19.484,78.841,964.409,5.719,319.45,6.699,0,252,4.612,62.612,0
2024-09-08 23:30,122,0,0.231,0,18.656,0,0,0,0,0,19.425,79.165,964.514,4.677,215.941,5.439,0,252,4.612,62.612,0
2024-09-08 23:40,122,0,0.221,0,18.545,0,0,0,0,0,19.382,79.386,964.591,4.034,287.052,4.549,0,252,4.612,62.612,0
2024-09-08 23:50,122,0,0.257,0,18.458,0,0,0,0,0,19.284,79.65,964.576,4.166,216.401,4.859,0,252,4.612,62.612,0
2024-09-09 00:00,122,0,0.231,0,18.356,0,0,0,0,0,19.114,80.108,964.574,5.12,319.618,5.809,0,252,4.612,62.612,0
2024-09-09 00:10,122,0,0.255,0,18.187,0,0,0,0,0,18.977,80.71,964.542,4.758,355.09,5.449,0,252,4.612,62.612,0
2024-09-09 00:20,122,0,0.242,0,18.09,0,0,0,0,0,18.883,81.17,964.527,4.704,317.539,5.429,0,252,4.612,62.612,0
2024-09-09 00:30,122,0,0.278,0,17.872,0,0,0,0,0,18.817,81.59,964.602,3.858,349.69,4.529,0,252,4.612,62.612,0
2024-09-09 00:40,122,0,0.261,0,17.75,0,0,0,0,0,18.788,81.73,964.792,3.479,316.472,4.234,0,252,4.612,62.612,0
2024-09-09 00:50,122,0,0.282,0,17.433,0,0,0,0,0,18.681,81.96,964.991,2.537,52.529,3.094,0,253,4.216,62.216,0
2024-09-09 01:00,122,0,0.264,0,17.323,0,0,0,0,0,18.588,82.16,964.967,2.037,43.719,2.524,0,253,4.216,62.216,0
2024-09-09 01:10,122,0,0.26,0,17.127,0,0,0,0,0,18.512,82.42,964.963,1.231,109.304,1.709,0,253,4.216,62.216,0
2024-09-09 01:20,122,0,0.278,0,17.013,0,0,0,0,0,18.452,82.72,964.871,1.87,216.065,2.279,0,253,4.216,62.216,0
2024-09-09 01:30,122,0,0.428,0,17.218,0,0,0,0,0,18.435,82.94,964.783,1.677,318.56,2.009,0,253,4.216,62.216,0
2024-09-09 01:40,122,0,0.968,0,18.114,0,0,0,0,0,18.508,83.01,964.751,1.966,353.88,2.239,0,253,4.216,62.216,0
2024-09-09 01:50,122,0,1.174,0,18.747,0,0,0,0,0,18.622,82.78,964.761,2.237,284.006,2.619,0,253,4.216,62.216,0
2024-09-09 02:00,122,0,1.219,0,18.921,0,0,0,0,0,18.703,82.74,964.726,2.141,216.356,2.594,0,253,4.216,62.216,0
2024-09-09 02:10,122,0,1.15,0,18.93,0,0,0,0,0,18.7,82.63,964.653,2.124,6.389,2.519,0,253,4.216,62.216,0
2024-09-09 02:20,122,0,1.15,0,18.923,0,0,0,0,0,18.711,82.72,964.631,1.337,77.903,1.719,0,253,4.216,62.216,0
2024-09-09 02:30,122,0,1.194,0,18.937,0,0,0,0,0,18.72,82.71,964.551,1.529,180.452,1.799,0,253,4.216,62.216,0
2024-09-09 02:40,122,0,1.254,0,18.966,0,0,0,0,0,18.712,82.82,964.465,1.646,143.955,1.949,0,253,4.216,62.216,0
2024-09-09 02:50,122,0,1.161,0,18.945,0,0,0,0,0,18.712,82.96,964.41,1.949,349.06,2.244,0,253,4.216,62.216,0
2024-09-09 03:00,122,0,1.15,0,18.97,0,0,0,0,0,18.756,83.06,964.36,1.783,215.2,2.104,0,253,4.216,62.216,0
2024-09-09 03:10,122,0,1.351,0,19.017,0,0,0,0,0,18.746,83.14,964.392,1.492,249.193,1.814,0,253,4.216,62.216,0
2024-09-09 03:20,122,0,1.47,0,19.093,0,0,0,0,0,18.777,83.18,964.362,1.131,145.614,1.404,0,253,4.216,62.216,0
2024-09-09 03:30,122,0,1.312,0,19.11,0,0,0,0,0,18.848,83.11,964.271,1.13,214.91,1.464,0,253,4.216,62.216,0
2024-09-09 03:40,122,0,1.366,0,19.145,0,0,0,0,0,18.889,83.07,964.355,0.844,148.362,1.166,0,253,4.216,62.216,0
2024-09-09 03:50,122,0,1.584,0,19.235,0,0,0,0,0,18.931,83.04,964.4,1.001,315.047,1.269,0,253,4.216,62.216,0
2024-09-09 04:00,122,0,1.685,0,19.272,0,0,0,0,0,19,82.72,964.342,0.741,109.921,1.109,0,253,4.216,62.216,0
2024-09-09 04:10,122,0,1.863,0,19.321,0,0,0,0,0,18.993,82.5,964.455,0.565,11.409,0.799,0,253,4.216,62.216,0
2024-09-09 04:20,122,0,2.01,0,19.345,0,0,0,0,0,19.028,82.35,964.556,0.236,99.09,0.337,0,253,4.216,62.216,0
2024-09-09 04:30,122,0,2.013,0,19.409,0,0,0,0,0,19.079,82.15,964.537,0.952,347.27,1.194,0,253,4.216,62.216,0
2024-09-09 04:40,122,0,2.001,0,19.458,0,0,0,0,0,19.144,81.9,964.485,0.827,348.34,1.169,0,253,4.216,62.216,0
2024-09-09 04:50,122,0,1.715,0,19.425,0,0,0,0,0,19.188,81.6,964.458,0.977,182.24,1.319,0,253,4.216,62.216,0
2024-09-09 05:00,122,0,1.398,0,19.374,0,0,0,0,0,19.202,81.42,964.431,1.033,250.454,1.244,0,253,4.216,62.216,0
2024-09-09 05:10,122,0,1.272,0,19.371,0,0,0,0,0,19.217,81.25,964.417,1.482,13.775,1.739,0,253,4.216,62.216,0
2024-09-09 05:20,122,0,1.173,0,19.366,0,0,0,0,0,19.258,81.21,964.415,1.299,42.668,1.539,0,253,4.216,62.216,0
2024-09-09 05:30,122,0,1.15,0,19.321,0,0,0,0,0,19.244,81.11,964.429,1.366,10.846,1.629,0,253,4.216,62.216,0
2024-09-09 05:40,122,0,1.15,0,19.276,0,0,0,0,0,19.283,80.76,964.551,1.323,247.088,1.604,0,253,4.216,62.216,0
2024-09-09 05:50,122,0,1.15,0,19.258,0,0,0,0,0,19.314,80.56,964.678,1.421,352.66,1.724,0,253,4.216,62.216,0
2024-09-09 06:00,122,0,1.129,0,19.14,0,0,0,0,0,19.288,80.63,964.768,1.684,353.78,2.034,0,253,4.216,62.216,0
2024-09-09 06:10,122,0,1.066,0,19.012,0,0,0,0,0,19.222,80.82,964.801,2.253,347.4,2.584,0,253,4.216,62.216,0
2024-09-09 06:20,122,0,1.442,0,18.712,0,0,0,0,0,19.031,80.87,964.903,2.652,342.68,3.094,0,253,4.216,62.216,0
2024-09-09 06:30,122,0,6.211,0,18.229,0,0,0,0,0,18.813,81.43,964.923,2.502,345.96,2.914,0,253,4.216,62.216,0
2024-09-09 06:40,122,0,27.448,0,17.686,0,0,0,0,0,18.58,82.13,964.928,2.484,351.53,2.899,0,253,4.216,62.216,0
2024-09-09 06:50,122,0,31.968,0,17.242,0,0,0,0,0,18.42,82.79,964.942,2.208,347.34,2.664,0,253,4.216,62.216,0
2024-09-09 07:00,122,0.023,92.558,2.562,17.167,0,0.023,0,0,0,18.352,83.26,965.012,2.562,348.01,2.859,0,253,4.216,62.216,0
2024-09-09 07:10,122,0.067,209.861,13.858,17.317,0,0.067,3.362,0,2.916,18.253,83.71,965.111,2.839,353.75,3.344,0,253,4.216,62.216,3.79
2024-09-09 07:20,122,0.18,212.504,38.302,17.345,0,0.18,14.922,0,14.5,18.184,84.28,965.076,2.303,351.01,2.614,0,253,4.216,62.216,16.821
2024-09-09 07:30,122,0.351,220.198,76.946,17.565,0,0.351,33.483,2.207,32.677,18.107,84.67,965.113,2.33,349.24,2.729,0,253,4.216,62.216,37.744
2024-09-09 07:40,122,0.571,224.82,128.329,18.235,0,0.571,62.894,52.254,55.429,18.128,84.87,965.192,2.28,348.01,2.654,0,253,4.216,62.216,70.898
2024-09-09 07:50,122,0.831,228.851,190.242,18.912,0,0.831,93.815,129.557,70.816,18.228,84.65,965.234,2.694,348.24,3.214,0,253,4.216,62.216,105.754
2024-09-09 08:00,122,1.033,230.498,238.279,19.697,0,1.033,116.625,138.351,87.899,18.336,84.05,965.285,2.92,349.18,3.399,0,253,4.216,62.216,131.467
2024-09-09 08:10,122,1.33,232.318,308.967,20.382,0,1.33,138.568,161.212,98.85,18.453,83.79,965.333,2.609,345.11,3.264,0,253,4.216,62.216,156.203
2024-09-09 08:20,122,1.621,233.363,379.409,21.094,0,1.621,158.583,165.677,111.742,18.553,83.28,965.334,3.358,349.27,3.734,0,253,4.216,62.216,178.764
2024-09-09 08:30,122,2.523,235.193,593.399,22.875,0,2.523,250.212,381.251,130.7,18.852,82.64,965.295,2.71,346.37,3.224,0,253,4.216,62.216,282.054
2024-09-09 08:40,122,2.904,234.803,682.086,24.659,0,2.904,286.943,384.505,152.263,19.351,80.824,965.293,3.072,350.32,3.494,0,253,4.216,62.216,323.459
2024-09-09 08:50,122,2.91,233.94,681.917,25.896,0,2.91,272.097,293.733,161.29,19.764,78.71,965.307,2.763,318.159,3.124,0,253,4.216,62.216,306.723
2024-09-09 09:00,122,3.94,234.708,924.77,27.383,0,3.94,379.058,490.834,184.34,20.279,77.103,965.354,2.949,353.19,3.444,0,253,4.216,62.216,427.297
2024-09-09 09:10,122,3.893,232.915,907.051,29.028,0,3.893,366.057,456.977,170.154,20.775,74.821,965.439,2.932,348.4,3.399,0,253,4.216,62.216,412.642
2024-09-09 09:20,122,3.668,231.193,848.805,30.328,0,3.668,364.156,305.397,224.761,21.008,74.076,965.568,2.585,281.404,3.054,0,253,4.216,62.216,410.498
2024-09-09 09:30,122,3.596,231.419,833.527,30.491,0,3.596,328.489,141.849,259.44,21.263,72.859,965.661,2.043,243.014,2.384,0,253,4.216,62.216,370.292
2024-09-09 09:40,122,4.964,229.894,1141.511,33.493,0,4.964,427.208,256.012,293.918,21.91,70.813,965.772,1.636,248.106,1.974,0,253,4.216,62.216,481.575
2024-09-09 09:50,122,5.869,228.139,1338.863,37.209,0,5.869,548.15,582.538,225.558,22.501,68.262,965.735,1.722,248.186,2.189,0,253,4.216,62.216,617.907
2024-09-09 10:00,122,6.129,227.8,1395.94,38.977,0,6.129,543.726,598.472,195.719,23.089,65.986,965.794,1.827,310.598,2.264,0,253,4.216,62.216,612.921
2024-09-09 10:10,122,6.664,225.872,1505.587,41.295,0,6.664,602.776,696.879,178.612,23.264,64.881,965.864,1.778,234.026,2.144,0,253,4.216,62.216,679.485
2024-09-09 10:20,122,6.92,225.698,1561.829,42.315,0,6.92,627.668,711.158,175.914,23.685,62.813,965.908,1.914,213.309,2.394,0,253,4.216,62.216,707.545
2024-09-09 10:30,122,7.235,224.306,1622.766,44.719,0,7.235,654.053,727.719,173.62,23.934,61.382,965.902,1.899,273.965,2.394,0,253,4.216,62.216,737.288
2024-09-09 10:40,122,7.545,223.192,1684.466,46.165,0,7.545,681.313,738.281,176.342,24.095,60.326,965.897,1.892,197.595,2.314,0,253,4.216,62.216,768.017
2024-09-09 10:50,122,7.878,222.073,1749.701,46.935,0,7.878,708.556,755.443,174.7,24.387,58.669,965.953,1.524,237.015,2.157,0,253,4.216,62.216,798.726
2024-09-09 11:00,122,8.244,220.995,1821.964,48.336,0,8.244,741.21,787.251,167.913,24.719,55.97,965.922,2.592,196.133,3.104,0,253,4.216,62.216,835.536
2024-09-09 11:10,122,8.428,221.067,1863.041,48.951,0,8.428,763.372,796.407,166.875,24.833,55.754,965.879,2.177,218.042,2.584,0,253,4.216,62.216,860.518
2024-09-09 11:20,122,8.632,221.402,1910.93,48.894,0,8.632,784.699,801.511,169.384,25.342,54.898,965.804,2.287,20.964,2.984,0,253,4.216,62.216,884.559
2024-09-09 11:30,122,8.922,219.127,1955.44,49.434,0,8.922,805.784,813.577,166.763,25.676,54.237,965.788,2.015,123.962,2.684,0,253,4.216,62.216,908.327
2024-09-09 11:40,122,9.156,218.699,2002.475,50.012,0,9.156,826.342,827.83,162.894,26.047,53.175,965.759,2.443,279.984,3.054,0,253,4.216,62.216,931.502
2024-09-09 11:50,122,9.371,218.899,2050.798,50.645,0,9.371,849.865,850.356,155.376,25.996,53.674,965.666,2.59,148.695,3.279,0,253,4.216,62.216,958.019
2024-09-09 12:00,122,9.486,217.336,2060.731,52.714,0,9.486,864.098,859.536,150.753,26.552,52.526,965.532,2.608,298.637,3.274,0,253,4.216,62.216,974.063
2024-09-09 12:10,122,9.716,215.858,2097.871,54.976,0,9.716,881.489,875.189,144.644,26.39,52.941,965.433,2.859,282.952,3.519,0,253,4.216,62.216,993.667
2024-09-09 12:20,122,9.79,215.858,2113.324,55.281,0,9.79,897.196,889.127,139.299,26.466,52.684,965.348,2.586,292.912,3.094,0,253,4.216,62.216,1011.373
2024-09-09 12:30,122,9.843,215.805,2124.171,56.062,0,9.843,902.984,884.608,141.429,26.847,51.907,965.258,2.007,247.953,2.739,0,253,4.216,62.216,1017.898
2024-09-09 12:40,122,10.006,214.532,2147.041,56.491,0,10.006,907.541,884.436,139.57,27.386,50.591,965.224,2.094,280.67,2.684,0,253,4.216,62.216,1023.034
2024-09-09 12:50,122,10.052,214.182,2152.965,56.778,0,10.052,917.944,892.756,138.213,27.747,49.598,965.139,2.722,207.048,3.419,0,253,4.216,62.216,1034.76
2024-09-09 13:00,122,10.005,215.833,2159.196,55.125,0,10.005,921.679,893.362,137.732,27.821,49.09,965.068,2.569,171.323,3.154,0,253,4.216,62.216,1038.971
2024-09-09 13:10,122,10.068,213.85,2153.296,56.872,0,10.068,920.549,889.859,136.52,27.732,49.561,964.916,3.137,270.605,3.784,0,253,4.216,62.216,1037.698
2024-09-09 13:20,122,10.088,214.616,2165.164,56.896,0,10.088,928.869,903.535,132.604,27.791,48.951,964.843,2.765,264.578,3.624,0,253,4.216,62.216,1047.076
2024-09-09 13:30,122,10.087,214.226,2161.018,57.167,0,10.087,927.939,905.936,130.026,28.292,47.774,964.822,2.55,152.609,3.034,0,253,4.216,62.216,1046.028
2024-09-09 13:40,122,9.952,215.655,2145.93,55.938,0,9.952,921.674,901.677,129.919,28.481,46.746,964.738,2.934,259.694,3.469,0,253,4.216,62.216,1038.966
2024-09-09 13:50,122,9.974,212.911,2123.653,57.894,0,9.974,920.502,912.244,121.534,28.146,46.468,964.652,2.876,282.75,3.529,0,253,4.216,62.216,1037.645
2024-09-09 14:00,122,9.775,212.893,2081.561,59.047,0,9.775,912.699,910.456,119.86,28.477,45.902,964.577,1.95,261.6,2.654,0,253,4.216,62.216,1028.848
2024-09-09 14:10,122,9.733,212.594,2069.529,58.389,0,9.733,902.172,908.486,118.056,29.111,44.32,964.528,1.802,260.345,2.549,0,253,4.216,62.216,1016.982
2024-09-09 14:20,122,9.479,213.998,2028.599,56.887,0,9.479,883.81,893.495,120.984,29.503,43.233,964.498,1.654,188.33,2.189,0,253,4.216,62.216,996.284
2024-09-09 14:30,122,9.347,215.362,2012.407,56.698,0,9.347,867.503,886.169,120.496,29.4,42.648,964.456,2.198,332.81,2.929,0,253,4.216,62.216,977.9
2024-09-09 14:40,122,9.302,215.383,2003.882,55.801,0,9.302,869.724,911.504,111.999,29.751,40.084,964.346,2.316,60.451,2.884,0,253,4.216,62.216,980.405
2024-09-09 14:50,122,8.999,214.401,1929.052,57.632,0,8.999,842.861,891.306,113.57,29.68,40.453,964.163,2.202,150.891,2.776,0,253,4.216,62.216,950.123
2024-09-09 15:00,122,8.851,214.736,1900.736,58.437,0,8.851,832.616,899.513,109.18,29.607,39.177,964.07,2.687,292.86,3.384,0,253,4.216,62.216,938.574
2024-09-09 15:10,122,8.585,214.471,1841.336,56.981,0,8.585,809.931,889.56,108.635,29.731,38.717,964.002,2.837,302.84,3.469,0,253,4.216,62.216,913.002
2024-09-09 15:20,122,8.319,217.035,1805.236,54.025,0,8.319,784.863,876.78,109.398,29.75,39.863,963.915,2.381,206.961,3.134,0,253,4.216,62.216,884.744
2024-09-09 15:30,122,8.131,217.008,1764.763,54.012,0,8.131,771.538,886.588,105.517,29.949,38.517,963.833,3.086,325,3.779,0,253,4.216,62.216,869.723
2024-09-09 15:40,122,7.807,215.85,1684.692,55.46,0,7.807,746.185,878.71,103.511,30.226,38.287,963.796,1.954,265.665,2.646,0,253,4.216,62.216,841.144
2024-09-09 15:50,122,7.529,217.214,1635.921,52.804,0,7.529,716.73,863.056,104.35,30.877,36.92,963.74,3.115,324.86,3.714,0,253,4.216,62.216,807.94
2024-09-09 16:00,122,7.259,219.39,1592.798,50.497,0,7.259,699.728,876.932,97.324,30.334,36.342,963.691,3.535,270.8,4.229,0,253,4.216,62.216,788.774
2024-09-09 16:10,122,6.895,219.956,1516.131,49.854,0,6.895,672.639,871.312,95.753,30.43,35.735,963.614,2.959,217.141,3.844,0,253,4.216,62.216,758.238
2024-09-09 16:20,122,6.488,220.473,1430.609,47.423,0,6.488,633.489,846.217,93.546,30.731,35.798,963.594,3.012,304.504,3.709,0,253,4.216,62.216,714.106
2024-09-09 16:30,122,6.109,222.689,1360.196,44.432,0,6.109,604.037,838.062,91.843,30.631,35.327,963.592,3.968,248.984,4.924,0,253,4.216,62.216,680.906
2024-09-09 16:40,122,5.744,222.876,1280.291,44.952,0,5.744,575.324,833.872,88.298,30.594,34.859,963.586,3.303,331.3,4.099,0,253,4.216,62.216,648.54
2024-09-09 16:50,122,5.376,222.691,1197.577,44.57,0,5.376,544.146,825.821,85.344,30.449,34.578,963.524,2.966,333.53,3.514,0,253,4.216,62.216,613.393
2024-09-09 17:00,122,4.911,224.481,1102.492,43.733,0,4.911,506.169,806.308,81.791,30.472,34.68,963.469,3.893,315.86,4.784,0,253,4.216,62.216,570.583
2024-09-09 17:10,122,4.514,223.444,1008.642,43.396,0,4.514,472.796,796.895,77.539,30.328,33.835,963.485,3.502,324.59,4.324,0,253,4.216,62.216,532.964
2024-09-09 17:20,122,4.132,223.699,924.088,40.429,0,4.132,438.062,784.042,73.778,30.423,33.928,963.502,3.81,302.517,4.629,0,253,4.216,62.216,493.809
2024-09-09 17:30,122,3.698,223.787,827.37,39.233,0,3.698,404.11,773.751,69.237,30.402,33.733,963.474,3.238,305.503,3.974,0,253,4.216,62.216,455.537
2024-09-09 17:40,122,3.238,224.972,728.755,38.319,0,3.238,367.699,754.948,65.492,30.305,34.03,963.431,3.447,322.51,4.079,0,253,4.216,62.216,414.492
